PATH	BROKEN
staff/oscar/past/index.md	http://www.esug.org/wiki/conferences/14thinternationalsmalltalkconference2006/
staff/oscar/past/index.md	http://prog.vub.ac.be/~wdmeuter/RDL06/
staff/oscar/past/index.md	http://w3.umh.ac.be/evol/meetings/evol2006.html
staff/oscar/past/index.md	http://2013.icse-conferences.org/content/new-ideas-and-emerging-results-nier
staff/oscar/past/index.md	http://esecfse05.unl.pt/
staff/oscar/past/index.md	http://toolseurope2011.lcc.uma.es/
staff/oscar/past/index.md	http://www.idt.mdh.se/ecbse/2005/
staff/oscar/past/index.md	http://2005.ecoop.org/workshops.html
staff/oscar/past/index.md	https://www.disi.unige.it/person/CazzolaW/RAM-SE05.html
staff/oscar/past/index.md	http://smallwiki.unibe.ch/WOOR
staff/oscar/past/index.md	http://idm.imag.fr/idm05/
staff/oscar/past/index.md	http://w3.umh.ac.be/evol/meetings/evol2005.html
staff/oscar/past/index.md	http://www.choose.s-i.ch/Events/forum2005.html
staff/oscar/past/index.md	http://icsm2010.upt.ro/
staff/oscar/past/index.md	https://dsg.tuwien.ac.at/SC2005/
staff/oscar/past/index.md	http://lmo2005.unibe.ch
staff/oscar/past/index.md	http://malaga2010.lcc.uma.es/
staff/oscar/past/index.md	http://www.lots.ch/
staff/oscar/past/index.md	http://ecoop2010.uni-mb.si/
staff/oscar/past/index.md	http://www.umlconference.org/
staff/oscar/past/index.md	http://pico.vub.ac.be/~wdmeuter/RDL04/index.html
staff/oscar/past/index.md	http://www.idt.mdh.se/ecbse/2004/
staff/oscar/past/index.md	http://www.ifi.unizh.ch/si-se/sise2004/
staff/oscar/past/index.md	http://www.lots.ch/index_en.html
staff/oscar/past/index.md	http://iwpse04.wakayama-u.ac.jp/
staff/oscar/past/index.md	https://www.sigs-datacom.de/sd/kongresse/oop_2004/
staff/oscar/past/index.md	http://www.iam.unibe.ch/CHOOSE/Events/forum-nov2003.html
staff/oscar/past/index.md	http://www.lots.ch/Orientierungs-Treffen.html
staff/oscar/past/index.md	https://www.sigs-datacom.de/sd/kongresse/oop_2004/program/program_fr.htm#Fr1
staff/oscar/past/index.md	https://www.sei.cmu.edu/pacc/CBSE7/
staff/oscar/past/index.md	http://www.ecoop.tu-darmstadt.de/
staff/oscar/past/index.md	http://www.rcost.unisannio.it/wetsom2010/Home.html
staff/oscar/past/index.md	http://aosd.net/conference.html
staff/oscar/past/index.md	http://www.ifi.unizh.ch/sise/
staff/oscar/past/index.md	http://web.cs.iastate.edu/~leavens/FOAL/cfp-2003.html
staff/oscar/past/index.md	https://www.glue.ch/~metz/choose/index.html
staff/oscar/past/index.md	http://fmco.liacs.nl/fmco02.html
staff/oscar/past/index.md	http://oopsla.acm.org/
staff/oscar/past/index.md	https://eecs.oregonstate.edu/icse2003/
staff/oscar/past/index.md	http://edoc.dstc.edu.au/
staff/oscar/past/index.md	http://swt.cs.tu-berlin.de/cd02/
staff/oscar/past/index.md	https://www.dsi.unive.it/~mont2002/index.html
staff/oscar/past/index.md	http://sunshine.cs.uni-dortmund.de/~knoop/PLDI2002/pldi2002_main.html
staff/oscar/past/index.md	http://trese.cs.utwente.nl/aosd2002.htm
staff/oscar/past/index.md	https://www-users.cs.york.ac.uk/~wood/Coord02/Coordination2002.html
staff/oscar/past/index.md	http://gcse2001.cs.rug.nl/
staff/oscar/past/index.md	http://edoc.doc.ic.ac.uk/
